Github Ranking,Total Ranking,login,noncode%,code%,total%
601,1073,BrunoDamiao,0.012,0.0,0.012
602,1025,wisnuwiry,0.012,0.0,0.012
603,1024,teeg123,0.012,0.0,0.012
604,1023,pliniopereira,0.012,0.0,0.012
605,1022,dwarcash,0.012,0.0,0.012
606,1005,miaomiaopan,0.012,0.0,0.012
607,1006,aman6525,0.012,0.0,0.012
608,1007,rfalanga,0.012,0.0,0.012
609,1008,tiyang-jawi,0.012,0.0,0.012
610,1009,jacobherrington,0.012,0.0,0.012
611,1010,EvanBurchard,0.012,0.0,0.012
612,1011,adarshraghav,0.012,0.0,0.012
613,1012,trash07,0.012,0.0,0.012
614,1013,flaviomicheletti,0.012,0.0,0.012
615,1014,ale2157,0.012,0.0,0.012
616,1015,uuykay,0.012,0.0,0.012
617,1016,tiagomachado,0.012,0.0,0.012
618,1017,JacksonIsaac,0.012,0.0,0.012
619,1018,cypher-adi,0.012,0.0,0.012
620,1019,ehdgua01,0.012,0.0,0.012
621,1020,sayopaul,0.012,0.0,0.012
622,1021,dagadjei,0.012,0.0,0.012
623,1072,LucNieto,0.012,0.0,0.012
624,1071,jc68navarrocoba,0.012,0.0,0.012
625,1070,codekeyz,0.012,0.0,0.012
626,1049,Amoghmule,0.012,0.0,0.012
627,1047,denysdovhan,0.012,0.0,0.012
628,1046,Asuha-a,0.012,0.0,0.012
629,1045,nikolvs,0.012,0.0,0.012
630,750,vixir,0.012,0.0,0.012
631,1044,rands0n,0.012,0.0,0.012
632,1043,ChenGuangXing,0.012,0.0,0.012
633,1042,gitviscode,0.012,0.0,0.012
634,1041,xMcLOVINx,0.012,0.0,0.012
635,1030,1031nice,0.012,0.0,0.012
636,1031,dfr-hub,0.012,0.0,0.012
637,1032,abhijit-c,0.012,0.0,0.012
638,1033,Tiwalola-G,0.012,0.0,0.012
639,1034,JojiiOfficial,0.012,0.0,0.012
640,1035,joshirajaram,0.012,0.0,0.012
641,1036,arifsetyo21,0.012,0.0,0.012
642,1037,ajkamel,0.012,0.0,0.012
643,1038,GilGits,0.012,0.0,0.012
644,1048,alameya,0.012,0.0,0.012
645,1050,archersmind,0.012,0.0,0.012
646,1069,KrysD,0.012,0.0,0.012
647,1051,gauravwfh,0.012,0.0,0.012
648,1068,ysqi,0.012,0.0,0.012
649,1067,chicooou,0.012,0.0,0.012
650,1066,miguelpalazzo,0.012,0.0,0.012
651,1065,SyedAzeemJaved,0.012,0.0,0.012
652,1064,laurauzcategui,0.012,0.0,0.012
653,1063,jamesgiu,0.012,0.0,0.012
654,1062,dcparga,0.012,0.0,0.012
655,1061,rafascerqueira,0.012,0.0,0.012
656,1060,gabrielgrazziani,0.012,0.0,0.012
657,1059,wordfeng,0.012,0.0,0.012
658,1058,VictorSega,0.012,0.0,0.012
659,1057,przemoc,0.012,0.0,0.012
660,1056,tombiju,0.012,0.0,0.012
661,1055,Amit-Sagar,0.012,0.0,0.012
662,1054,whoan,0.012,0.0,0.012
663,1053,Siddhant-K-code,0.012,0.0,0.012
664,1052,Fr3d-P,0.012,0.0,0.012
665,1004,kennethcochran,0.012,0.0,0.012
666,1003,HuangZane2020,0.012,0.0,0.012
667,1002,ncovercash,0.012,0.0,0.012
668,941,kiloreux,0.012,0.0,0.012
669,943,ilias-t,0.012,0.0,0.012
670,944,EmreDan,0.012,0.0,0.012
671,1039,QuincyLarson,0.012,0.0,0.012
672,946,mathster,0.012,0.0,0.012
673,947,kassane,0.012,0.0,0.012
674,948,tpetricek,0.012,0.0,0.012
675,949,tomexx,0.012,0.0,0.012
676,950,jair2018,0.012,0.0,0.012
677,951,lordpalle,0.012,0.0,0.012
678,952,FanJups,0.012,0.0,0.012
679,953,riot26,0.012,0.0,0.012
680,954,HongshuaiZhao,0.012,0.0,0.012
681,1087,gnostication,0.012,0.0,0.012
682,955,Rossolson,0.012,0.0,0.012
683,956,liangxiaoqiao,0.012,0.0,0.012
684,957,NateOsterfeld,0.012,0.0,0.012
685,958,jonorozcoc,0.012,0.0,0.012
686,942,sdillman,0.012,0.0,0.012
687,940,Devansh-Maurya,0.012,0.0,0.012
688,960,yutaono,0.012,0.0,0.012
689,939,wa199165ng,0.012,0.0,0.012
690,922,snailfastrun,0.012,0.0,0.012
691,923,cyeehan,0.012,0.0,0.012
692,924,wdougherty,0.012,0.0,0.012
693,925,lerthe61,0.012,0.0,0.012
694,926,Bhaskar-maity,0.012,0.0,0.012
695,927,masterflorin,0.012,0.0,0.012
696,928,hateonion,0.012,0.0,0.012
697,929,Jogai,0.012,0.0,0.012
698,930,hariharanv01,0.012,0.0,0.012
699,931,azat-co,0.012,0.0,0.012
700,932,demetrius18,0.012,0.0,0.012
701,933,BinaryYS,0.012,0.0,0.012
702,934,kincaider,0.012,0.0,0.012
703,935,sowla,0.012,0.0,0.012
704,936,simongarisch,0.012,0.0,0.012
705,937,ifdiego,0.012,0.0,0.012
706,938,SURYAKANTSHARMA,0.012,0.0,0.012
707,959,rhemzypm,0.012,0.0,0.012
708,961,hamidos,0.012,0.0,0.012
709,1001,shuaibabs,0.012,0.0,0.012
710,982,Nikhilkumar25,0.012,0.0,0.012
711,984,sheeit,0.012,0.0,0.012
712,985,fxedel,0.012,0.0,0.012
713,986,alanphunt,0.012,0.0,0.012
714,987,idavidasilva,0.012,0.0,0.012
715,988,VSPPedro,0.012,0.0,0.012
716,989,sylvaticus,0.012,0.0,0.012
717,990,rianputrarama,0.012,0.0,0.012
718,991,dwarkeshkaswala,0.012,0.0,0.012
719,992,missingdays,0.012,0.0,0.012
720,993,brutalcrozt,0.012,0.0,0.012
721,994,miguelarauj1o,0.012,0.0,0.012
722,995,nask0,0.012,0.0,0.012
723,996,stevenshuang,0.012,0.0,0.012
724,997,HDelbert,0.012,0.0,0.012
725,998,RobFl,0.012,0.0,0.012
726,999,zachvalenta,0.012,0.0,0.012
727,1000,ndf,0.012,0.0,0.012
728,983,wenslo,0.012,0.0,0.012
729,981,Orinfini,0.012,0.0,0.012
730,962,r14c,0.012,0.0,0.012
731,980,DenysVuika,0.012,0.0,0.012
732,963,Jeremy850407,0.012,0.0,0.012
733,964,adipginting,0.012,0.0,0.012
734,965,jollen,0.012,0.0,0.012
735,966,ChongYuanLi,0.012,0.0,0.012
736,967,Opshanka,0.012,0.0,0.012
737,968,nikeshashar,0.012,0.0,0.012
738,969,huguangju,0.012,0.0,0.012
739,970,Gordon-F,0.012,0.0,0.012
740,971,atrosinenko,0.012,0.0,0.012
741,972,iahaelalmeida,0.012,0.0,0.012
742,973,Step7439,0.012,0.0,0.012
743,974,f0l1v31r4,0.012,0.0,0.012
744,975,Selhar,0.012,0.0,0.012
745,976,v-hegde31,0.012,0.0,0.012
746,977,victorhck,0.012,0.0,0.012
747,978,neuhaus,0.012,0.0,0.012
748,979,cyrilbois,0.012,0.0,0.012
749,751,daavve,0.012,0.0,0.012
750,545,Dripdrop12,0.025,0.0,0.025
751,749,Khadiravana,0.012,0.0,0.012
752,526,antimatter96,0.025,0.0,0.025
753,518,jiangtiandao,0.025,0.0,0.025
754,519,GaynullinDima,0.025,0.0,0.025
755,520,rautamiekka,0.025,0.0,0.025
756,521,kypiching,0.025,0.0,0.025
757,522,ArielAyala,0.025,0.0,0.025
758,523,AkashChandrakar,0.025,0.0,0.025
759,524,aalonso99,0.025,0.0,0.025
760,525,ghleite,0.025,0.0,0.025
761,527,hacpai,0.025,0.0,0.025
762,495,Tlalanne,0.037,0.0,0.037
763,528,ShankyJS,0.025,0.0,0.025
764,529,glauberfc,0.025,0.0,0.025
765,530,JamieDawson,0.025,0.0,0.025
766,531,minelarka14,0.025,0.0,0.025
767,532,NitroNils,0.025,0.0,0.025
768,533,EssenceOfChaos,0.025,0.0,0.025
769,534,Billy4195,0.025,0.0,0.025
770,535,MehmetGoekce,0.025,0.0,0.025
771,517,levirs565,0.025,0.0,0.025
772,516,sxueck,0.025,0.0,0.025
773,515,pichonz,0.025,0.0,0.025
774,514,antonio-gil,0.025,0.0,0.025
775,497,ph1p,0.037,0.0,0.037
776,498,gkarthiks,0.037,0.0,0.037
777,499,JohanneA,0.037,0.0,0.037
778,500,michaelstern336,0.037,0.0,0.037
779,501,watkinsmatthewp,0.037,0.0,0.037
780,502,Young-Jae,0.037,0.0,0.037
781,503,natkuhn,0.037,0.0,0.037
782,504,Deathnerd,0.037,0.0,0.037
783,505,Noodulz,0.037,0.0,0.037
784,506,contributor13,0.037,0.0,0.037
785,507,kaleemullah360,0.037,0.0,0.037
786,508,pranav7955,0.037,0.0,0.037
787,509,WaLkZa,0.037,0.0,0.037
788,510,sancao2,0.037,0.0,0.037
789,511,batrasaurabh90,0.037,0.0,0.037
790,512,MerlinDuChaos,0.037,0.0,0.037
791,513,Lalisfeed,0.025,0.0,0.025
792,536,karenkgs,0.025,0.0,0.025
793,537,Nishant3007,0.025,0.0,0.025
794,538,rutujar,0.025,0.0,0.025
795,560,poundjd,0.025,0.0,0.025
796,562,AleenaAnnaRobin,0.025,0.0,0.025
797,563,lex111,0.025,0.0,0.025
798,564,michaeljota,0.025,0.0,0.025
799,565,Entropy4,0.025,0.0,0.025
800,566,MaggieFero,0.025,0.0,0.025
801,567,prateekkalra,0.025,0.0,0.025
802,568,tchan,0.025,0.0,0.025
803,569,tiaanduplessis,0.025,0.0,0.025
804,570,gabrielbaldao,0.025,0.0,0.025
805,571,thomasjeung,0.025,0.0,0.025
806,572,eunbeek,0.025,0.0,0.025
807,573,cynic,0.025,0.0,0.025
808,574,boosie74,0.025,0.0,0.025
809,575,TheBestMovieIsYourImagination,0.025,0.0,0.025
810,576,will168,0.025,0.0,0.025
811,577,bfncs,0.025,0.0,0.025
812,578,ophey,0.025,0.0,0.025
813,561,aminought,0.025,0.0,0.025
814,559,forregistrar,0.025,0.0,0.025
815,539,yash-seth,0.025,0.0,0.025
816,558,moposx,0.025,0.0,0.025
817,540,tekrei,0.025,0.0,0.025
818,541,JiriJAdam,0.025,0.0,0.025
819,542,TeamSPoon,0.025,0.0,0.025
820,543,dev4s,0.025,0.0,0.025
821,544,OKJulian,0.025,0.0,0.025
822,546,saqibameen,0.025,0.0,0.025
823,547,hwilson2563,0.025,0.0,0.025
824,548,andikscript,0.025,0.0,0.025
825,549,wwaller,0.025,0.0,0.025
826,550,haryhouqin,0.025,0.0,0.025
827,551,amazpyel,0.025,0.0,0.025
828,552,bojandevic,0.025,0.0,0.025
829,553,NgKhacTho,0.025,0.0,0.025
830,554,gromain,0.025,0.0,0.025
831,555,UjwalKandi,0.025,0.0,0.025
832,556,fabiocaires,0.025,0.0,0.025
833,557,garrmark,0.025,0.0,0.025
834,496,himanshuc3,0.037,0.0,0.037
835,494,prateekcode,0.037,0.0,0.037
836,748,yash37158,0.012,0.0,0.012
837,319,Cleysonlb,0.062,0.0,0.062
838,258,yezz123,0.075,0.0,0.075
839,312,hkasera,0.062,0.0,0.062
840,313,computamike,0.062,0.0,0.062
841,314,namanjain007,0.062,0.0,0.062
842,315,ianchanning,0.062,0.0,0.062
843,316,ShalokShalom,0.062,0.0,0.062
844,317,mtbun,0.062,0.0,0.062
845,318,borisd,0.062,0.0,0.062
846,320,mbronek7,0.062,0.0,0.062
847,493,SanketDG,0.037,0.0,0.037
848,321,SomTambe,0.062,0.0,0.062
849,322,polyzen,0.062,0.0,0.062
850,323,Sant268,0.062,0.0,0.062
851,324,henriquealho,0.062,0.0,0.062
852,325,jarrydfillmore,0.062,0.0,0.062
853,326,LeoDalcegio,0.062,0.0,0.062
854,327,Isabellarossi,0.062,0.0,0.062
855,351,bigbirdone,0.05,0.0,0.05
856,257,Tahanima,0.075,0.0,0.075
857,236,navdeep-G,0.087,0.0,0.087
858,235,TomYule,0.087,0.0,0.087
859,234,xCerisier,0.087,0.0,0.087
860,18,ghost,0.712,0.0,0.712
861,29,ruben-ar14-mons,0.437,0.0,0.437
862,58,Devinsuit,0.225,0.0,0.225
863,75,ShipsWithCannons,0.187,0.0,0.187
864,97,dzmitry-lahoda,0.162,0.0,0.162
865,141,rohansp,0.125,0.0,0.125
866,143,kree666,0.125,0.0,0.125
867,174,VicoSilalahi,0.112,0.0,0.112
868,175,joseborges,0.112,0.0,0.112
869,176,BrunoDG,0.112,0.0,0.112
870,177,kri88,0.112,0.0,0.112
871,193,DPS0340,0.1,0.0,0.1
872,194,userid451,0.1,0.0,0.1
873,195,Scienticious,0.1,0.0,0.1
874,231,x0rld,0.087,0.0,0.087
875,232,liluoao,0.087,0.0,0.087
876,233,DebugAgrawal,0.087,0.0,0.087
877,352,hiverkiya,0.05,0.0,0.05
878,353,VinishAbraham,0.05,0.0,0.05
879,354,U-C-S,0.05,0.0,0.05
880,474,fawazsiddiqi,0.037,0.0,0.037
881,476,legends2k,0.037,0.0,0.037
882,477,miwojc,0.037,0.0,0.037
883,478,rollingstones,0.037,0.0,0.037
884,479,fredkrudger,0.037,0.0,0.037
885,480,hectorip,0.037,0.0,0.037
886,481,chan18,0.037,0.0,0.037
887,482,gortok,0.037,0.0,0.037
888,483,pridemusvaire,0.037,0.0,0.037
889,484,Jetlum,0.037,0.0,0.037
890,485,georgegognadze,0.037,0.0,0.037
891,486,alok-cmd,0.037,0.0,0.037
892,487,ecrax,0.037,0.0,0.037
893,488,olaven,0.037,0.0,0.037
894,489,daolf,0.037,0.0,0.037
895,490,mramdas,0.037,0.0,0.037
896,491,jil8885,0.037,0.0,0.037
897,492,PraveenPal4232,0.037,0.0,0.037
898,475,miador,0.037,0.0,0.037
899,473,Sonkaryasshu,0.037,0.0,0.037
900,355,rluzuriaga,0.05,0.0,0.05
901,472,dilyanpalauzov,0.037,0.0,0.037
902,356,learn-everyday-with-me,0.05,0.0,0.05
903,357,Utkarsh299-tech,0.05,0.0,0.05
904,358,TejasMate,0.05,0.0,0.05
905,359,luanribeiros,0.05,0.0,0.05
906,360,117028813,0.05,0.0,0.05
907,361,Swapnil123123,0.05,0.0,0.05
908,362,saurabh-pandey,0.05,0.0,0.05
909,363,arkydon,0.05,0.0,0.05
910,364,Zura79,0.05,0.0,0.05
911,365,zjuncd,0.05,0.0,0.05
912,366,rkgade,0.05,0.0,0.05
913,367,harekrishnarai,0.05,0.0,0.05
914,368,tianheg,0.05,0.0,0.05
915,369,pratyush-patwa,0.05,0.0,0.05
916,370,hub4rogues,0.05,0.0,0.05
917,470,lougeniaC64,0.037,0.0,0.037
918,471,sixeyed,0.037,0.0,0.037
919,579,shang-vikas,0.025,0.0,0.025
920,580,ajcox,0.025,0.0,0.025
921,581,baegii,0.025,0.0,0.025
922,696,Pen-y-Fan,0.012,0.0,0.012
923,688,chibanem,0.012,0.0,0.012
924,689,AtulYadav01,0.012,0.0,0.012
925,690,Thanonchai,0.012,0.0,0.012
926,691,ziyaddin,0.012,0.0,0.012
927,692,narenbakshi97,0.012,0.0,0.012
928,693,kokuroh,0.012,0.0,0.012
929,694,jnovinger,0.012,0.0,0.012
930,695,aramisf,0.012,0.0,0.012
931,697,jaimiles23,0.012,0.0,0.012
932,582,haglerchristopher,0.025,0.0,0.025
933,698,adamzebiche,0.012,0.0,0.012
934,699,marvindanig,0.012,0.0,0.012
935,700,jspreddy,0.012,0.0,0.012
936,701,Sooraj-s-98,0.012,0.0,0.012
937,702,misrapk,0.012,0.0,0.012
938,703,Prajesh-Srivastava,0.012,0.0,0.012
939,704,anamdiazs,0.012,0.0,0.012
940,705,slowkambo,0.012,0.0,0.012
941,687,qq304635576,0.012,0.0,0.012
942,686,yaowen2011,0.012,0.0,0.012
943,685,rapaktech,0.012,0.0,0.012
944,684,dhruvbatra810,0.012,0.0,0.012
945,667,ggambetta,0.012,0.0,0.012
946,668,wassaysardar2k,0.012,0.0,0.012
947,669,UnstableMutex,0.012,0.0,0.012
948,670,Sea-n,0.012,0.0,0.012
949,671,osamaasifoak,0.012,0.0,0.012
950,672,rohan8660,0.012,0.0,0.012
951,673,MathewtheCoder,0.012,0.0,0.012
952,674,rafaelaudy,0.012,0.0,0.012
953,675,theamanrawat,0.012,0.0,0.012
954,676,repodevs,0.012,0.0,0.012
955,677,FabioSM02,0.012,0.0,0.012
956,678,joncojonathan,0.012,0.0,0.012
957,679,raulsantoyo140595,0.012,0.0,0.012
958,680,9250,0.012,0.0,0.012
959,681,lindexi,0.012,0.0,0.012
960,682,Dal-37,0.012,0.0,0.012
961,683,wilburhimself,0.012,0.0,0.012
962,706,maddin77,0.012,0.0,0.012
963,707,skategui,0.012,0.0,0.012
964,708,radulemnaru,0.012,0.0,0.012
965,729,methz,0.012,0.0,0.012
966,731,Asta1986,0.012,0.0,0.012
967,732,IgnaciodeNuevo,0.012,0.0,0.012
968,733,Elfoslav,0.012,0.0,0.012
969,734,Sumo99,0.012,0.0,0.012
970,735,berviantoleo,0.012,0.0,0.012
971,736,jrg1381,0.012,0.0,0.012
972,737,aneasystone,0.012,0.0,0.012
973,738,BayMinimum,0.012,0.0,0.012
974,739,SauravMaheshkar,0.012,0.0,0.012
975,740,jc-mindstronghealth,0.012,0.0,0.012
976,741,JenishRudani,0.012,0.0,0.012
977,742,yechs,0.012,0.0,0.012
978,743,prakhar-ai,0.012,0.0,0.012
979,744,NoorA1125,0.012,0.0,0.012
980,745,darkarp,0.012,0.0,0.012
981,746,coyote-dev,0.012,0.0,0.012
982,747,shanjay3601,0.012,0.0,0.012
983,730,RawnakMahjabib,0.012,0.0,0.012
984,728,jeshurun,0.012,0.0,0.012
985,709,l3g3ndf4i541,0.012,0.0,0.012
986,727,WanderAway,0.012,0.0,0.012
987,710,afdulfauzan,0.012,0.0,0.012
988,711,Oxyrus,0.012,0.0,0.012
989,712,sachinkreeti,0.012,0.0,0.012
990,713,rujews,0.012,0.0,0.012
991,714,yssmcl,0.012,0.0,0.012
992,715,eduarau,0.012,0.0,0.012
993,716,rAwsam,0.012,0.0,0.012
994,717,Nombru,0.012,0.0,0.012
995,718,adamzvx,0.012,0.0,0.012
996,719,Jhrodriguezi,0.012,0.0,0.012
997,720,widyakumara,0.012,0.0,0.012
998,721,GearWalker,0.012,0.0,0.012
999,722,pygitcode,0.012,0.0,0.012
1000,723,horar,0.012,0.0,0.012
1001,724,ghumphr1,0.012,0.0,0.012
1002,725,YASHKRAJ,0.012,0.0,0.012
1003,726,brettmax,0.012,0.0,0.012
1004,666,hugoroger,0.012,0.0,0.012
1005,665,sviggiano96,0.012,0.0,0.012
1006,664,VitaliySh,0.012,0.0,0.012
1007,602,hrishimittal,0.025,0.0,0.025
1008,604,kavalcante,0.025,0.0,0.025
1009,605,lvmenezes,0.025,0.0,0.025
1010,606,brunomguimaraes,0.025,0.0,0.025
1011,607,evertonl1ma,0.025,0.0,0.025
1012,608,nurik1999,0.025,0.0,0.025
1013,609,ShivaySabharwal,0.025,0.0,0.025
1014,610,Jacob-Marshall,0.025,0.0,0.025
1015,611,9bow,0.025,0.0,0.025
1016,612,nanachansan,0.025,0.0,0.025
1017,613,IslamUmarov,0.025,0.0,0.025
1018,614,luminousbeam,0.025,0.0,0.025
1019,615,ClouddJR,0.025,0.0,0.025
1020,616,cxumol,0.025,0.0,0.025
1021,617,Derek-Jones,0.025,0.0,0.025
1022,618,bastianschott,0.025,0.0,0.025
1023,619,mohammaduvez,0.025,0.0,0.025
1024,620,Raffae2679,0.025,0.0,0.025
1025,603,CaliInn-Li,0.025,0.0,0.025
1026,601,AbnerCruz,0.025,0.0,0.025
1027,622,leobetosouza,0.025,0.0,0.025
1028,600,ThalesVItal,0.025,0.0,0.025
1029,583,ItIsMeCall911,0.025,0.0,0.025
1030,584,4llan,0.025,0.0,0.025
1031,585,athirakvp,0.025,0.0,0.025
1032,586,gcodeur,0.025,0.0,0.025
1033,587,ismasaga,0.025,0.0,0.025
1034,588,lordpansar,0.025,0.0,0.025
1035,589,callowaysutton,0.025,0.0,0.025
1036,590,madebycollins,0.025,0.0,0.025
1037,591,ahhzaky,0.025,0.0,0.025
1038,592,eonist,0.025,0.0,0.025
1039,593,sh1hab,0.025,0.0,0.025
1040,594,OgreZed,0.025,0.0,0.025
1041,595,Rahmon,0.025,0.0,0.025
1042,596,iamsubhranil,0.025,0.0,0.025
1043,597,strever,0.025,0.0,0.025
1044,598,FlyingTwigs,0.025,0.0,0.025
1045,599,somashrirastogi,0.025,0.0,0.025
1046,621,Urlandi,0.025,0.0,0.025
1047,623,miguel550,0.025,0.0,0.025
1048,663,RomanADavis,0.012,0.0,0.012
1049,644,Siddhantjan,0.012,0.0,0.012
1050,646,tsromana,0.012,0.0,0.012
1051,647,feyzullahbigali,0.012,0.0,0.012
1052,648,AndreyAkinshin,0.012,0.0,0.012
1053,649,csrcbank,0.012,0.0,0.012
1054,650,andrepolischuk,0.012,0.0,0.012
1055,651,gunjou,0.012,0.0,0.012
1056,652,unfalse,0.012,0.0,0.012
1057,653,tomasantunes,0.012,0.0,0.012
1058,654,Tudor44,0.012,0.0,0.012
1059,655,nnarciss98,0.012,0.0,0.012
1060,656,leocavalcante,0.012,0.0,0.012
1061,657,karanbhangui,0.012,0.0,0.012
1062,658,shishini,0.012,0.0,0.012
1063,659,cherouvim,0.012,0.0,0.012
1064,660,AlejandroMoraG,0.012,0.0,0.012
1065,661,umutphp,0.012,0.0,0.012
1066,662,DonaldTsang,0.012,0.0,0.012
1067,645,CNSDHH,0.012,0.0,0.012
1068,643,pranshta,0.012,0.0,0.012
1069,624,rabooe,0.025,0.0,0.025
1070,642,PUSRISTEK,0.012,0.0,0.012
1071,625,ha-yi,0.025,0.0,0.025
1072,626,doadminauvn,0.025,0.0,0.025
1073,627,priyanshuSharma-WebDev,0.025,0.0,0.025
1074,628,Tardog,0.025,0.0,0.025
1075,629,Ondoz,0.025,0.0,0.025
1076,630,giorgiberia,0.025,0.0,0.025
1077,631,ooguz,0.025,0.0,0.025
1078,632,Satyam-kumar-yadav,0.025,0.0,0.025
1079,633,timkrueger,0.025,0.0,0.025
1080,634,kirich1409,0.025,0.0,0.025
1081,635,960813,0.025,0.0,0.025
1082,636,kolappannathan,0.025,0.0,0.025
1083,637,stephenjfox,0.025,0.0,0.025
1084,638,nOctaveLay,0.025,0.0,0.025
1085,639,youkpter,0.025,0.0,0.025
1086,640,Adaxry,0.012,0.0,0.012
1087,641,veesahni,0.012,0.0,0.012
1088,1088,285858315,0.012,0.0,0.012
